,ProductKey,ProductName,Brand,Color,UnitCostUSD,UnitPriceUSD,SubcategoryKey,Subcategory,CategoryKey,Category,Transformed_Unit_Cost
1356,1357,Contoso Private Automatic Branch Exchange M65 White,Contoso,White,17.93,38.99,501,Home & Office Phones,5,Cell phones,2.9407479652212314
1357,1358,Contoso Electronic Private Automatic Branch Exchange M90 White,Contoso,White,18.39,39.99,501,Home & Office Phones,5,Cell phones,2.9647574692545606
1358,1359,Contoso Centrex Phone System L10 White,Contoso,White,14.24,42.99,501,Home & Office Phones,5,Cell phones,2.7239235502585
1359,1360,Contoso In front of Centrex L15 White,Contoso,White,15.57,46.99,501,Home & Office Phones,5,Cell phones,2.8075938314384716
1360,1361,Contoso Behind Centrex X15 White,Contoso,White,16.56,49.99,501,Home & Office Phones,5,Cell phones,2.8656235882069705
1361,1362,Contoso Phone with 13-Number Memory (210) M301 White,Contoso,White,7.81,16.99,501,Home & Office Phones,5,Cell phones,2.175887439948088
1362,1363,Contoso Expandable Cordless Phone System M008 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,2.448415541205585
1363,1364,Contoso Phone System Accessory Handset with Charger M308 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones,2.596000697293587
1364,1365,Contoso 2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones,2.6623552418400807
1365,1366,Contoso 4-Line Corded Cordless Telephone M203 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,2.783157673589016
1366,1367,Contoso Expandable 3-Handset Cordless Phone System M204 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,2.865053949911875
1367,1368,Contoso Expandable 2-Handset Cordless Phone System M205 White,Contoso,White,18.48,40.19,501,Home & Office Phones,5,Cell phones,2.969388298214389
1368,1369,Contoso Expandable 4-Handset Cordless Phone System M206 White,Contoso,White,20.15,43.81,501,Home & Office Phones,5,Cell phones,3.0516399054922867
1369,1370,Contoso Expandable1-Handset Cordless Phone System M207 White,Contoso,White,21.82,47.44,501,Home & Office Phones,5,Cell phones,3.1276373444339294
1370,1371,Contoso Digital Cordless Expansion Handset Phone M900 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,2.783157673589016
1371,1372,Contoso 2-Line Speakerphone M109 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,2.865053949911875
1372,1373,Contoso Phone with Memory Dialing-single line E88 White,Contoso,White,7.23,14.19,501,Home & Office Phones,5,Cell phones,2.1077860146889784
1373,1374,Contoso Phone with Memory Dialing-2 lines E90 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones,2.214846178686039
1374,1375,Contoso Integrated Business Phone With card L10 White,Contoso,White,13.92,42.0,501,Home & Office Phones,5,Cell phones,2.702702594775615
1375,1376,Contoso Integrated Business Phone L08 White,Contoso,White,10.27,31.0,501,Home & Office Phones,5,Cell phones,2.422144328051685
1376,1377,Contoso Phone for MSN E200 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones,2.214846178686039
1377,1378,Contoso 4-Line Expandable Cordless Phone System M900 White,Contoso,White,10.12,22.0,501,Home & Office Phones,5,Cell phones,2.4087452888224363
1378,1379,Contoso Lifestyles Series - Big Button Cordless phone M800 White,Contoso,White,10.58,23.0,501,Home & Office Phones,5,Cell phones,2.449279472144849
1379,1380,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,Contoso,White,9.66,21.0,501,Home & Office Phones,5,Cell phones,2.3664984187376983
1380,1381,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,2.448415541205585
1381,1382,Contoso Single-line phones E10 Grey,Contoso,Grey,5.09,9.99,501,Home & Office Phones,5,Cell phones,1.8066480817218056
1382,1383,Contoso Dual Handset Cordless Phone System E20 Grey,Contoso,Grey,6.62,12.99,501,Home & Office Phones,5,Cell phones,2.030776369698555
1383,1384,Contoso 3 Handset Cordless Phone System E30 Grey,Contoso,Grey,8.66,16.99,501,Home & Office Phones,5,Cell phones,2.2679936482244267
1384,1385,Contoso Multi-line phones M30 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,2.448415541205585
1385,1386,Contoso KSU-less key system M38 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,2.596000697293587
1386,1387,Contoso Hybrid system M60 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,2.6623552418400807
1387,1388,Contoso Private Branch Exchange M88 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,2.783157673589016
1388,1389,Contoso 4 Handset Cordless Phone System M86 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,2.865053949911875
1389,1390,Contoso Private Automatic Branch Exchange M65 Grey,Contoso,Grey,17.93,38.99,501,Home & Office Phones,5,Cell phones,2.9407479652212314
1390,1391,Contoso Electronic Private Automatic Branch Exchange M90 Grey,Contoso,Grey,18.39,39.99,501,Home & Office Phones,5,Cell phones,2.9647574692545606
1391,1392,Contoso Centrex Phone System L10 Grey,Contoso,Grey,14.24,42.99,501,Home & Office Phones,5,Cell phones,2.7239235502585
1392,1393,Contoso In front of Centrex L15 Grey,Contoso,Grey,15.57,46.99,501,Home & Office Phones,5,Cell phones,2.8075938314384716
1393,1394,Contoso behind Centrex X15 Grey,Contoso,Grey,16.56,49.99,501,Home & Office Phones,5,Cell phones,2.8656235882069705
1394,1395,Contoso Phone with 13-Number Memory (210) M301 Grey,Contoso,Grey,7.81,16.99,501,Home & Office Phones,5,Cell phones,2.175887439948088
1395,1396,Contoso Expandable Cordless Phone System M008 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,2.448415541205585
1396,1397,Contoso Phone System Accessory Handset with Charger M308 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,2.596000697293587
1397,1398,Contoso 2-Line Corded Cordless Telephone M202 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,2.6623552418400807
1398,1399,Contoso 4-Line Corded Cordless Telephone M203 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,2.783157673589016
1399,1400,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,2.865053949911875
1400,1401,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,Contoso,Grey,18.48,40.19,501,Home & Office Phones,5,Cell phones,2.969388298214389
1401,1402,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,Contoso,Grey,20.15,43.81,501,Home & Office Phones,5,Cell phones,3.0516399054922867
1402,1403,Contoso Expandable1-Handset Cordless Phone System M207 Grey,Contoso,Grey,21.82,47.44,501,Home & Office Phones,5,Cell phones,3.1276373444339294
1403,1404,Contoso Digital Cordless Expansion Handset Phone M900 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,2.783157673589016
1404,1405,Contoso 2-Line Speakerphone M109 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,2.865053949911875
1405,1406,Contoso Phone with Memory Dialing-single line E88 Grey,Contoso,Grey,7.23,14.19,501,Home & Office Phones,5,Cell phones,2.1077860146889784
1406,1407,Contoso Phone with Memory Dialing-2 lines E90 Grey,Contoso,Grey,8.16,16.0,501,Home & Office Phones,5,Cell phones,2.214846178686039
1407,1408,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black",The Phone Company,Black,175.27,529.0,503,Touch Screen Phones,5,Cell phones,5.1720169104318625
1408,1409,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589.0,503,Touch Screen Phones,5,Cell phones,5.278879672655561
1409,1410,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",The Phone Company,Black,105.77,230.0,503,Touch Screen Phones,5,Cell phones,4.670676988190211
1410,1411,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,4.822215178840431
1411,1412,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Black,132.9,289.0,503,Touch Screen Phones,5,Cell phones,4.897093252697127
1412,1413,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,Black,137.5,299.0,503,Touch Screen Phones,5,Cell phones,4.930870325627393
1413,1414,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones,4.776852007677701
1414,1415,The Phone Company Touch Screen Phones Infrared M901 Black,The Phone Company,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones,4.934186121932849
1415,1416,The Phone Company Touch Screen Phones Capacitive M908 Black,The Phone Company,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones,4.9603239735548845
1416,1417,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,4.822215178840431
1417,1418,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones,4.910741291275612
1418,1419,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones,4.784570814354383
1419,1420,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones,4.527316746783227
1420,1421,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",The Phone Company,Black,133.36,290.0,503,Touch Screen Phones,5,Cell phones,4.9005227647440925
1421,1422,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones,4.937490960058253
1422,1423,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,4.476313563863087
1423,1424,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,4.532276860467767
1424,1425,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,Grey,175.27,529.0,503,Touch Screen Phones,5,Cell phones,5.1720169104318625
1425,1426,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,195.15,589.0,503,Touch Screen Phones,5,Cell phones,5.278879672655561
1426,1427,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Grey,105.77,230.0,503,Touch Screen Phones,5,Cell phones,4.670676988190211
1427,1428,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,4.822215178840431
1428,1429,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,132.9,289.0,503,Touch Screen Phones,5,Cell phones,4.897093252697127
1429,1430,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,The Phone Company,Grey,137.5,299.0,503,Touch Screen Phones,5,Cell phones,4.930870325627393
1430,1431,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones,4.776852007677701
1431,1432,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Grey,137.96,300.0,503,Touch Screen Phones,5,Cell phones,4.934186121932849
1432,1433,The Phone Company Touch Screen Phones Capacitive M908 Grey,The Phone Company,Grey,141.64,308.0,503,Touch Screen Phones,5,Cell phones,4.9603239735548845
1433,1434,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,4.822215178840431
1434,1435,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Grey,134.74,293.0,503,Touch Screen Phones,5,Cell phones,4.910741291275612
1435,1436,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Grey,118.65,258.0,503,Touch Screen Phones,5,Cell phones,4.784570814354383
1436,1437,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,Grey,91.51,199.0,503,Touch Screen Phones,5,Cell phones,4.527316746783227
1437,1438,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Grey,133.36,290.0,503,Touch Screen Phones,5,Cell phones,4.9005227647440925
1438,1439,The Phone Company Sharp Touch Screen Phones M910 Grey,The Phone Company,Grey,138.42,301.0,503,Touch Screen Phones,5,Cell phones,4.937490960058253
1439,1440,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Grey,86.91,189.0,503,Touch Screen Phones,5,Cell phones,4.476313563863087
1440,1441,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,200.0,503,Touch Screen Phones,5,Cell phones,4.532276860467767
1441,1442,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold",The Phone Company,Gold,175.27,529.0,503,Touch Screen Phones,5,Cell phones,5.1720169104318625
1442,1443,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold",The Phone Company,Gold,195.15,589.0,503,Touch Screen Phones,5,Cell phones,5.278879672655561
1443,1444,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,105.77,230.0,503,Touch Screen Phones,5,Cell phones,4.670676988190211
1444,1445,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones,4.822215178840431
1445,1446,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Gold,132.9,289.0,503,Touch Screen Phones,5,Cell phones,4.897093252697127
1446,1447,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,The Phone Company,Gold,137.5,299.0,503,Touch Screen Phones,5,Cell phones,4.930870325627393
1447,1448,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,The Phone Company,Gold,117.73,256.0,503,Touch Screen Phones,5,Cell phones,4.776852007677701
1448,1449,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,300.0,503,Touch Screen Phones,5,Cell phones,4.934186121932849
1449,1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,308.0,503,Touch Screen Phones,5,Cell phones,4.9603239735548845
1450,1451,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones,4.822215178840431
1451,1452,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,134.74,293.0,503,Touch Screen Phones,5,Cell phones,4.910741291275612
1452,1453,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Gold,118.65,258.0,503,Touch Screen Phones,5,Cell phones,4.784570814354383
1453,1454,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,Gold,91.51,199.0,503,Touch Screen Phones,5,Cell phones,4.527316746783227
1454,1455,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,Gold,133.36,290.0,503,Touch Screen Phones,5,Cell phones,4.9005227647440925
1455,1456,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Gold,138.42,301.0,503,Touch Screen Phones,5,Cell phones,4.937490960058253
1456,1457,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,86.91,189.0,503,Touch Screen Phones,5,Cell phones,4.476313563863087
1457,1458,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,Gold,91.97,200.0,503,Touch Screen Phones,5,Cell phones,4.532276860467767
1458,1459,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones,4.776852007677701
1459,1460,Contoso Touch Screen Phones Infrared M901 Black,Contoso,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones,4.934186121932849
1460,1461,Contoso Touch Screen Phones Capacitive M908 Black,Contoso,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones,4.9603239735548845
1461,1462,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,Contoso,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,4.822215178840431
1462,1463,Contoso Touch Screen Phones SAW/On-wall M806 Black,Contoso,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones,4.910741291275612
1463,1464,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,Contoso,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones,4.784570814354383
1464,1465,Contoso Finger Touch Screen Phones M30 Black,Contoso,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones,4.527316746783227
1465,1466,Contoso Pen Touch Screen Phones M320 Black,Contoso,Black,133.36,290.0,503,Touch Screen Phones,5,Cell phones,4.9005227647440925
1466,1467,Contoso Sharp Touch Screen Phones M910 Black,Contoso,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones,4.937490960058253
1467,1468,Contoso Touch Screen Phones - CRT M11 Black,Contoso,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,4.476313563863087
1468,1469,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,4.532276860467767
1469,1470,The Phone Company Smart phones without camera E100 Black,The Phone Company,Black,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,4.201253877869777
1470,1471,The Phone Company Microsoft Windows Mobile M200 Black,The Phone Company,Black,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,4.666359354300514
1471,1472,The Phone Company Smart phones 4 GB of Memory M300 Black,The Phone Company,Black,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,4.70871906161665
1472,1473,The Phone Company Smart phones 8 GB of Memory M400 Black,The Phone Company,Black,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,4.825910852685991
1473,1474,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,Black,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,4.57109620565434
1474,1475,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,Black,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,4.670676988190211
1475,1476,The Phone Company Smart phones -320 x 320 M86 Black,The Phone Company,Black,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,4.893651938610437
1476,1477,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,Black,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,4.818505796311215
1477,1478,The Phone Company Smart phones Expert M400 Black,The Phone Company,Black,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,4.934186121932849
1478,1479,The Phone Company Smart phones Unlocked International M800 Black,The Phone Company,Black,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,4.966753066279407
1479,1480,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Grey,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,4.201253877869777
1480,1481,The Phone Company Microsoft Windows Mobile M200 Grey,The Phone Company,Grey,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,4.666359354300514
1481,1482,The Phone Company Smart phones 4 GB of Memory M300 Grey,The Phone Company,Grey,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,4.70871906161665
1482,1483,The Phone Company Smart phones 8 GB of Memory M400 Grey,The Phone Company,Grey,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,4.825910852685991
1483,1484,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Grey,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,4.57109620565434
1484,1485,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,4.670676988190211
1485,1486,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,Grey,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,4.893651938610437
1486,1487,The Phone Company Smart phones Unlocked M300 Grey,The Phone Company,Grey,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,4.818505796311215
1487,1488,The Phone Company Smart phones Expert M400 Grey,The Phone Company,Grey,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,4.934186121932849
1488,1489,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,Grey,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,4.966753066279407
1489,1490,The Phone Company Smart phones without camera E100 White,The Phone Company,White,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,4.201253877869777
1490,1491,The Phone Company Microsoft Windows Mobile M200 White,The Phone Company,White,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,4.666359354300514
1491,1492,The Phone Company Smart phones 4 GB of Memory M300 White,The Phone Company,White,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,4.70871906161665
1492,1493,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,White,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,4.825910852685991
1493,1494,The Phone Company Smart phones 160x160 M26 White,The Phone Company,White,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,4.57109620565434
1494,1495,The Phone Company Smart phones 6-LINE SCREEN M21 White,The Phone Company,White,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,4.670676988190211
1495,1496,The Phone Company Smart phones 320 x 320 M86 White,The Phone Company,White,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,4.893651938610437
1496,1497,The Phone Company Smart phones Unlocked M300 White,The Phone Company,White,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,4.818505796311215
1497,1498,The Phone Company Smart phones Expert M400 White,The Phone Company,White,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,4.934186121932849
1498,1499,The Phone Company Smart phones Unlocked International M800 White,The Phone Company,White,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,4.966753066279407
1499,1500,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Pink,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,4.201253877869777
1500,1501,The Phone Company Microsoft Windows Mobile M200 Pink,The Phone Company,Pink,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,4.666359354300514
1501,1502,The Phone Company Smart phones 4 GB of Memory M300 Pink,The Phone Company,Pink,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,4.70871906161665
1502,1503,The Phone Company Smart phones 8 GB of Memory M400 Pink,The Phone Company,Pink,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,4.825910852685991
1503,1504,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,Pink,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,4.57109620565434
1504,1505,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,The Phone Company,Pink,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,4.670676988190211
1505,1506,The Phone Company Smart phones 320 x 320 M86 Pink,The Phone Company,Pink,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,4.893651938610437
1506,1507,The Phone Company Smart phones Unlocked M300 Pink,The Phone Company,Pink,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,4.818505796311215
1507,1508,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Pink,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,4.934186121932849
1508,1509,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,Pink,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,4.966753066279407
1509,1510,The Phone Company Smart phones without camera E100 Gold,The Phone Company,Gold,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,4.201253877869777
1510,1511,The Phone Company Microsoft Windows Mobile M200 Gold,The Phone Company,Gold,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,4.666359354300514
1511,1512,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,Gold,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,4.70871906161665
1512,1513,The Phone Company Smart phones 8 GB of Memory M400 Gold,The Phone Company,Gold,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,4.825910852685991
1513,1514,The Phone Company Smart phones 160x160 M26 Gold,The Phone Company,Gold,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,4.57109620565434
1514,1515,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,The Phone Company,Gold,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,4.670676988190211
1515,1516,The Phone Company Smart phones 320 x 320 M86 Gold,The Phone Company,Gold,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,4.893651938610437
1516,1517,The Phone Company Smart phones Unlocked M300 Gold,The Phone Company,Gold,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,4.818505796311215
1517,1518,The Phone Company Smart phones Expert M400 Gold,The Phone Company,Gold,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,4.934186121932849
1518,1519,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Gold,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,4.966753066279407
1519,1520,The Phone Company PDA Wifi 3.5-inch M200 Black,The Phone Company,Black,128.76,280.0,504,Smart phones & PDAs,5,Cell phones,4.865686590367103
1520,1521,The Phone Company PDA Wifi 3.7-inch M250 Black,The Phone Company,Black,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,4.966753066279407
1521,1522,The Phone Company PDA Wifi 4.7-inch L290 Black,The Phone Company,Black,125.9,380.0,504,Smart phones & PDAs,5,Cell phones,4.843399374720342
1522,1523,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,Black,137.5,299.0,504,Smart phones & PDAs,5,Cell phones,4.930870325627393
1523,1524,The Phone Company PDA Phone 3.7 inches M340 Black,The Phone Company,Black,151.76,330.0,504,Smart phones & PDAs,5,Cell phones,5.028868062357315
1524,1525,The Phone Company PDA Phone 4.7 inches L360 Black,The Phone Company,Black,133.19,402.0,504,Smart phones & PDAs,5,Cell phones,4.899256706112866
1525,1526,The Phone Company PDA Phone Unlocked 3.7 inches M510 Black,The Phone Company,Black,109.45,238.0,504,Smart phones & PDAs,5,Cell phones,4.7045629298661265
1526,1527,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,Black,123.24,268.0,504,Smart phones & PDAs,5,Cell phones,4.822215178840431
1527,1528,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,Black,100.06,302.0,504,Smart phones & PDAs,5,Cell phones,4.615714399863762
1528,1529,The Phone Company PDA Handheld 3.5 inch M610 Black,The Phone Company,Black,117.27,255.0,504,Smart phones & PDAs,5,Cell phones,4.772970146263026
1529,1530,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,Black,122.32,266.0,504,Smart phones & PDAs,5,Cell phones,4.8147826030179495
1530,1531,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,Black,128.88,389.0,504,Smart phones & PDAs,5,Cell phones,4.866610947234645
1531,1532,The Phone Company PDA Palm 3.5 inch M810 Black,The Phone Company,Black,128.76,280.0,504,Smart phones & PDAs,5,Cell phones,4.865686590367103
1532,1533,The Phone Company PDA Palm 3.7 inch M830 Black,The Phone Company,Black,137.5,299.0,504,Smart phones & PDAs,5,Cell phones,4.930870325627393
1533,1534,The Phone Company PDA Palm 4.7 inch L850 Black,The Phone Company,Black,131.87,398.0,504,Smart phones & PDAs,5,Cell phones,4.889371206603217
1534,1535,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,Black,123.24,268.0,504,Smart phones & PDAs,5,Cell phones,4.822215178840431
